area,place,type,language,date,review,score,token
해운대구,부산 시립 미술관,문화,한국어,201705,부산에서 볼만한 미술관 벡스코 옆에 위치한 미술관이에요. 정기적으로 전시 테마가 바뀌기 때문에 한번씩 방문합니다. 부산 사람들이 미술에 관심이 없어 그런지 주말에도 사람은 별로 없어요. 입장료도 저렴하니 여유되실 때 방문해서 관람하시면 좋아요,4,부산/NNP_보/VV_미술관/NNG_벡스코/NNP_옆/NNG_위치/NNG_미술관/NNG 정기/NNG_전시/NNG_테마/NNG_바뀌/VV_방문/NNG 부산/NNP_사람/NNG_미술/NNG_관심/NNG_없/VA_주말/NNG_사람/NNG_별로/MAG_없/VA 입장료/NNG_저렴/XR_여유/NNG_때/NNG_방문/NNG_관람/NNG_좋/VA
해운대구,부산 시립 미술관,문화,한국어,201701,어린이미술관이 꽤 넓어요 아이들과 부산 갔을 때 너무 추워서 갔는데 색다른 전시도 있고 무엇보다 어린이 미술관이 넓고 프로그램이 재미있어서 좋았다. 우리가 방문했을 때 마침 이중섭전을 하고 있었는데 여유가 안 되어 아쉽지만 패스~,4,어린이/NNG_미술관/NNG_넓/VA 아이/NNG_부산/NNP_가/VV_때/NNG_가/VV_전시/NNG_있/VA_어린이/NNG_미술관/NNG_넓/VA_프로그램/NNG_재미있/VA_좋/VA 방문/NNG_때/NNG_이중섭/NNP_전/NNG_하/VV_있/VV_여유/NNG_안/MAG_되/VV_아쉽/VA_패스/NNG
해운대구,부산 시립 미술관,문화,한국어,201607,미술전 할때 미술전 할때 찾으면 구경거리가 많습니다. 평소에도 상시 전시가 있으니 시간날때 들려서 구경하는 것도 좋을 것 같습니다.,4,미술/NNG_전/NNG_하/VV_때/NNG_미술/NNG_전/NNG_하/VV_때/NNG_찾/VV_구경거리/NNG_많/VA 평소/NNG_상시/NNG_전시/NNG_있/VA_시간/NNG_날/NNG_때/NNG_들리/VV_구경/NNG_좋/VA_같/VA
해운대구,부산 시립 미술관,문화,한국어,201602,앤디워홀전 보러 앤디워홀전 할때 오랜만에 방문했었는데 여전히 시설이 괜찮았습니다. 상설전시도 꽤 볼만했습니다. 평일 저녁때 가서 사람도 별로 없이 편하게 관람할 수 있어 좋았습니다. 티켓은 티몬에서 저렴하게 구입해서 갔습니다.,4,앤디워홀/NNP_전/NNG_보/VV_앤디워홀/NNP_전/NNG_하/VV_때/NNG_오랜만/NNG_방문/NNG_시설/NNG_괜찮/VA 상설/NNG_전시/NNG_볼/NNG 평일/NNG_저녁때/NNG_가/VV_사람/NNG_별로/MAG_없이/MAG_편하/VA_관람/NNG_있/VV_좋/VA 티켓/NNG_티몬/NNP_저렴/XR_구입/NNG_가/VV
해운대구,부산 시립 미술관,문화,한국어,201602,앤디워홀전 재미있게 보고 왔습니다. 어플로 저렴한 가격에 전시 안내를 들을 수 있어 그냥 보기만 할 때 보다 더욱 알찬 시간을 보내고 왔어요,5,앤디워홀/NNP_재미/NNG_있/VV 플/NNG_저렴/XR_가격/NNG_전시/NNG_안내/NNG_들/VV_있/VV_그냥/MAG_보/VV_하/VV_때/NNG_시간/NNG_보내/VV
해운대구,부산 시립 미술관,문화,한국어,201606,여유있는 문화생활! 현대적인 형태의 미술관으로 각 층의 각 전시실마다 다양한 주제의 전시들을 상시 진행 중이다. 신도심인 해운대에 근접한 곳으로 벡스코 신관 옆에 있으므로 벡스코에 행사가 있을 경우 이곳을 묶어 보면 좋을 것이다.,4,여유/NNG_있/VV_문화/NNG_생활/NNG_현대/NNG_형태/NNG_미술관/NNG_층/NNG_전시실/NNG_다양/XR_주제/NNG_전시/NNG_상시/NNG_진행/NNG 신도심/NNP_해운대/NNG_근접/NNG_곳/NNG_벡스코/NNP_신관/NNG_옆/NNG_있/VV_벡스코/NNP_행사/NNG_있/VV_경우/NNG_묶/VV_좋/VA
해운대구,부산 시립 미술관,문화,한국어,201606,부산 시립미술관 벡스코옆 상당히 큰 규모로 부산시립미술관이 있었다.이우환작품관은 야외와 별도의 건물에 위치하고 있었으며 규모와 여러전시.그리고 전시중인 이태리 조각가 노벨로 피노티의 아름다운 작품에 놀랐다.또 부산을 가게되면 또 가고싶은곳이다,5,부산/NNP_시립/NNG_미술관/NNG_벡스코/NNP_옆/NNG_규모/NNG_부산/NNP_시립/NNG_미술관/NNG_있/VV 이우환/NNP_작품/NNG_관/NNG_야외/NNG_별도/NNG_건물/NNG_위치/NNG_있/VV_규모/NNG_여러/MM_전시/NNG_전시/NNG_이태리/NNP_조각가/NNG_노벨/NNP_노티/NNG_작품/NNG 부산/NNP_가/VV_되/VV_가/VV_곳/NNG
해운대구,부산 시립 미술관,문화,한국어,201603,"자주 방문하기 좋은 곳입니다. 무료 주차장에, 돈을 내고봐도 아깝지 않은 전시가 많습니다. 유료 전시회도 있는데, 이 것도 볼만 합니다. (가끔 아닌 것도 있지만 ^.^) 2~3달마다 애들하고 가는데, 제가 내는 세금이 이런 곳에 잘 쓰이구나 하는 느낌도 들고. 전시물을 보면서 힐링도 되고 강추합니다.",5,방문/NNG_좋/VA 무료/NNG_주차장/NNG_돈/NNG_내/VV_아깝/VA_않/VX_전시/NNG_많/VA 유료/NNG_전시회/NNG_있/VA_볼/NNG_아니/VCN_있/VA_달/NNG_애/NNG_가/VV_세금/NNG_곳/NNG_잘/MAG_쓰이/VV_하/VV_느낌/NNG_들/VV_전시물/NNG_보/VV_힐링/NNG_되/VV_강추/NNG
해운대구,부산 시립 미술관,문화,한국어,201505,생각보다 전시 작품이 많습니다 규모가 생각보다 크고 전시 작품 역시 많습니다. 서울에서 보던 전시회보다 오히려 관람하는데 더욱 오랜 시간이 걸렸던 것 같습니다. 위치가 센텀시티와 가까워 편리합니다.,5,생각/NNG_전시/NNG_작품/NNG_많/VA 규모/NNG_생각/NNG_크/VA_전시/NNG_작품/NNG_많/VA 서울/NNP_보/VV_전시회/NNG_관람/NNG_시간/NNG_같/VA 위치/NNG_센텀시티/NNP_가깝/VA_편리/NNG
해운대구,부산 시립 미술관,문화,한국어,201601,수준급의 전시관람이 가능한 시립 미술관. 센텀시티에 있는 미술관입니다. 시에서 운영하는 곳이라 항상 수준급의 전시를 감상할수 있습니다. 지하철역이 아예 시립미술관역이 있지만 도보 10분정도는 걸어야 합니다. 무료 전시를 할때도 있지만 최근 전시중인 앤디워홀전은 유료관람입니다. 지하에는 어린이 미술관도 있으니 다양한 체험활동이 가능합니다. 최근 리모델링해서 더욱 업그레이드된 어린이 미술관도 방문해보시길 바랍니다. 미술관 뒷편에 야외 조각공원도 세련되게 잘 조성해 놓았으니 놓치지말고 산책해보세요. 그리고 그 뒷쪽으로는 벡스코 신관건물과도 가깝답니다.,3,수준급/NNG_전시/NNG_관람/NNG_가능/NNG_시립/NNG_미술관/NNG_센텀시티/NNP_있/VV_미술관/NNG 시/NNG_운영/NNG_곳/NNG_수준급/NNG_전시/NNG_감상/NNG_있/VV 지하철역/NNG_시립미술관역/NNP_있/VV_도보/NNP_정도/NNG_걷/VV 무료/NNG_전시/NNG_하/VV_때/NNG_있/VA_최근/NNG_전시/NNG_앤디워홀/NNP_전/NNG_유료/NNG_관람/NNG 지하/NNG_어린이/NNG_미술관/NNG_있/VA_다양/XR_체험/NNG_활동/NNG_가능/NNG 최근/NNG_리모/NNP_업그레이드/NNG_어린이/NNG_미술관/NNG_방문/NNG 미술관/NNG_편/NNG_야외/NNG_조각/NNG_공원/NNG_세련/XR_잘/MAG_조성/NNG_놓치/VV_산책/NNG_세요/VV 벡스코/NNP_신관/NNG_건물/NNG_가깝/VA
해운대구,부산 시립 미술관,문화,한국어,201601,다양한 전시가 있다. 지난번에 지브리 스튜디오 컬렉션에 다녀왔느데 여러가지 건축물들을 보여주는 전시였다. 생각보다 좋았다. 영화에서 보는 것을 실제로 볼 수 있어서 더욱 좋았다. 파일꽂이를 사왔는데 진짜 지브리 상품이라서 그런지 가격은 조금 비쌌다.,5,다양/XR_전시/NNG_있/VA 지난번/NNG_지브리/NNP_스튜디오/NNP_컬렉션/NNG_느/VV_여러/MM_건축물/NNG_전시/NNG 생각/NNG_좋/VA 영화/NNG_보/VV_보/VV_있/VV_좋/VA 파일/NNG_꽂이/NNG_지브리/NNP_상품/NNG_가격/NNG_비싸/VA
해운대구,부산 시립 미술관,문화,한국어,201511,앤디워홀 전에 다녀왔어요. 앤디워홀 전에 다녀왔어요. 바로 아래층에는 어떤 작가의 전시전이 무료로 열리고 있더라구요. 전시는 참 좋았어요. 근처가 센텀시티라서 밥 먹기는 참 좋더군요.,5,앤디워홀/NNP_전/NNG 앤디워홀/NNP_전/NNG 바로/MAG_아래층/NNG_작가/NNG_전시/NNG_전이/NNG_무료/NNG_열리/VV_있/VV 전시/NNG_좋/VA 근처/NNG_센텀시티/NNP_밥/NNG_먹/VV_좋/VA
해운대구,부산 시립 미술관,문화,한국어,201512,부산에 갈때마다 들르고 싶은 ㄱ소 부산에 갈 때마다 항상 관심을 갖고 가는 곳이다. 이번에는 앤디워홀전을 해서 방문을 했다. 많이 좋아하는 아티스트는 아니지만 꽤나 재미있고 흥미롭게 보았다.,4,부산/NNP_가/VV_때/NNG_들르/VV_ㄱ/NNG_소/NNG_부산/NNP_가/VV_때/NNG_관심/NNG_갖/VV_곳/NNG 이번/NNG_앤디워홀/NNP_전/NNG_방문/NNG 좋/VA_하/VV_아티스트/NNG_아니/VCN_재미있/VA_흥미/NNG
해운대구,부산 시립 미술관,문화,한국어,201505,"이우환 '공간' 보러 가세요~ 부산 시립 미술관의 기획, 상설전도 좋지만 올해 개관한 이우환의 '공간'도 꼭 보고 오세요",5,이우환/NNP_공간/NNG_보/VV_세요/VV 부산/NNP_시립/NNG_미술관/NNG_기획/NNG_상설/NNG_전/NNG_좋/VA_올해/NNG_개관/NNG_이우환/NNP_공간/NNG_꼭/MAG_보/VV_세요/VV
해운대구,부산 시립 미술관,문화,한국어,201508,지하철 바로 앞에 위치해 가기 좋은 곳 입장료는 소셜을 통해 저렴하게 구매하고 무료 전시도 있어 편안하게 가지 좋은 곳 데이트 장소로 추천,5,지하철/NNG_바로/MAG_앞/NNG_위치/NNG_좋/VA_곳/NNG_입장료/NNG_소셜/NNG_저렴/XR_구매/NNG_무료/NNG_전시/NNG_있/VA_편안/NNG_좋/VA_곳/NNG_데이트/NNG_장소/NNG_추천/NNG
해운대구,부산 시립 미술관,문화,한국어,201510,여행을 간다면 그 지역의 미술관 박물관 정도는 가봐야지요 무료로 운영되는 상설미술관. 특별전시도 이루어 지고 부산미술대전도 열리는 부산 미술의 중심.,4,여행/NNG_지역/NNG_미술관/NNG_박물관/NNG_정도/NNG_가/VV 무료/NNG_운영/NNG_상설/NNG_미술관/NNG_특별/NNG_전시/NNG_이루/VV_부산/NNP_미술/NNG_대전/NNG_열리/VV_부산/NNP_미술/NNG_중심/NNG
해운대구,부산 시립 미술관,문화,한국어,201510,"부족한 부산 문화 공간의 한 곳 센텀의 벡스코 길 건너편에 있습니다. 주차장이 무료 이고, 웬만한 전시도 거의 무려입니다. 애들이 어리면 지하에 있는 어린이 미술관을 이용해 보는 것도 좋을 것 같네요. 가족 나들이 삼아 둘러보기에는 좋습니다.",5,부족/NNG_부산/NNP_문화/NNG_공간/NNG_곳/NNG_센텀/NNP_벡스코/NNP_길/NNG_건너편/NNG_있/VV 주차장/NNG_무료/NNG_웬만/XR_전시/NNG_무려/NNG 애/NNG_어리/VA_지하/NNG_있/VV_어린이/NNG_미술관/NNG_이용/NNG_좋/VA_같/VA 가족/NNG_삼/VV_둘러보/VV_좋/VA
해운대구,부산 시립 미술관,문화,한국어,201502,문화체험 벡스코 근처에 위치해서 접근성도 좋고 무료 관람이 많아서 아이들 데리고 문화생활하기도 좋고 홈플러스가 있어서 쇼핑도 하고 음식도 먹고...,4,문화/NNG_체험/NNG_벡스코/NNP_근처/NNG_위치/NNG_접근성/NNG_좋/VA_무료/NNG_관람/NNG_많/VA_아이/NNG_데리/VV_문화/NNG_생활/NNG_좋/VA_홈플러스/NNP_있/VA_쇼핑/NNG_하/VV_음식/NNG_먹/VV
해운대구,부산 시립 미술관,문화,한국어,201504,부산에서 문화를 누릴 수 있는 곳 큰 크기는 아니지만 부산에서 그래도 문화를 누릴 수 있는 몇 안되는 곳 중의 하나입니다. 벡스코 바로 옆이고 지하철에서 내리면 바로 갈 수 있습니다. 주차비 무료입니다.,4,부산/NNP_문화/NNG_있/VV_크기/NNG_아니/VCN_부산/NNP_문화/NNG_있/VV_안/MAG_되/VV_곳/NNG 벡스코/NNP_바로/MAG_옆/NNG_지하철/NNG_내리/VV_바로/MAG_가/VV_있/VV 주차/NNG_무료/NNG
해운대구,부산 시립 미술관,문화,한국어,201509,"비오는 날 찾기 좋은 곳 그때그때 하는 전시에 따라 달라지기는 하지만 벡스코 주변에서 마땅히 할 게 없을 때 들러도 좋을 것 같아요. 전시 공간도 무척 잘 꾸며져 있고, 특히 자연채광이 되는 홀이 멋졌습니다. 비오는 날 찾아서 더욱 운치 있었던 거 같아요.",4,비오/NNG_날/NNG_찾/VV_좋/VA_곳/NNG_그때/NNG_그때/NNG_하/VV_전시/NNG_달라지/VV_벡스코/NNP_주변/NNG_하/VV_없/VA_때/NNG_들리/VV_좋/VA_같/VA 전시/NNG_공간/NNG_잘/MAG_있/VV_자연/NNG_채광/NNG_되/VV_홀/NNP 비오/NNG_날/NNG_찾/VV_운치/NNG_있/VA_같/VA
해운대구,부산 시립 미술관,문화,한국어,201506,좋아요 예전에 공사할 때 가보고~ 새로 지어진 다음에 가니~ 좋더라구요 지하철 타고 내려서 걸어가기도 좋고~ 조금더 가면 해운대라~ 부산 갈 때면 가끔 들릅니다,4,좋/VA 예전/NNG_공사/NNG_때/NNG_가/VV_지/VV_다음/NNG_가/VV_좋/VA 지하철/NNG_타/VV_내리/VV_걸어가/VV_좋/VA_가/VV_해운대/NNG_부산/NNP_가/VV_때/NNG
해운대구,부산 시립 미술관,문화,한국어,201410,"좋은 전시회도 많이 열리고 접근성이 좋습니다. 좋은 전시회도 많고, 센텀 백화점과 가까이 있어 전시회 관람후 쇼핑이나 맛있는 음식을 먹기도 좋습니다. 꼭 백화점 쪽이 아니어도 조금 걸어가면(영화의 전당 쪽으로) 맛집도 많습니다. 지하철역에서 가까워 접근성도 좋습니다.",5,좋/VA_전시회/NNG_열리/VV_접근성/NNG_좋/VA 좋/VA_전시회/NNG_많/VA_센텀/NNP_백화점/NNG_가까이/MAG_있/VV_전시회/NNG_관람/NNG_후/NNG_쇼핑/NNG_맛있/VA_음식/NNG_먹/VV_좋/VA 꼭/MAG_백화점/NNG_아니/VCN_걸어가/VV_영화/NNG_전당/NNG_맛집/NNG_많/VA 지하철역/NNG_가깝/VA_접근성/NNG_좋/VA
해운대구,부산 시립 미술관,문화,한국어,201502,시립미술관 센텀에서 가까운 곳 . 번화가와 가까운 곳에서 좋은 작품들을 편하게 만날 수 있는 곳입니다.,3,시립/NNG_미술관/NNG_센텀/NNP_가깝/VA_번화가/NNG_가깝/VA_곳/NNG_좋/VA_작품/NNG_편하/VA_있/VV
해운대구,부산 시립 미술관,문화,한국어,201508,"훌륭한 시설. 그러나 약한 전시물 지하철을 타고 여행하던 중 우연한 관심으로 들어가본 이곳은 정말 훌륭한 시설을 갖추었다. 자료연람실 역시도 훌륭한 것이었고, 좋은 자료역시 많이 갖추고 있다. 그러나 작품들에서 큰 흥미를 느끼지 못한 점은 아쉽다.",4,훌륭/XR_시설/NNG_전시물/NNG_지하철/NNG_타/VV_여행/NNG_우연/NNG_관심/NNG_훌륭/XR_시설/NNG_갖추/VV 자료/NNG_연람/NNG_실/NNG_훌륭/XR_좋/VA_자료/NNG_갖추/VV_있/VV 작품/NNG_흥미/NNG_느끼/VV_못하/VA_점/NNG_아쉽/VA
해운대구,부산 시립 미술관,문화,한국어,201507,좋은 미술관 2차례 전시를 보러 갔었다. 미술관을 좋아하는 사람이라면 좋아할곳이다. 위치도 중심가에 있고 지하철 내려서 조금만걸어도 된다.  규모는 작게 느껴지지만 항상 여러전시회들을 하고 있는점도 맘에 든다,4,좋/VA_미술관/NNG_차례/NNG_전시/NNG_보/VV 미술관/NNG_좋아하/VV_사람/NNG_곳/NNG 위치/NNG_중심가/NNG_있/VV_지하철/NNG_내리/VV 규모/NNG_작/VA_느끼/VV_여러/MM_전시회/NNG_하/VV_있/VV_점/NNG_맘/NNG
해운대구,부산 시립 미술관,문화,한국어,201210,굴찍굴찍한 전시전이 가득해요~ 세계적으로 유명한 고흐전 같은 유명한 작품을 볼 수 있는 곳이예요~ 서울에서만 고흐전이나 다양한 작품이 있는데 전국투어하면서 부산도 꼭있는 아주 좋습니다~ 전시회 순서를 보고 한번 꼭 가보세요~!!,5,굴/NNG_찍/NNG_전시/NNG_전/NNG_가득/MAG 세계/NNG_유명/XR_고흐/NNP_전/NNG_같/VA_유명/XR_작품/NNG_보/VV_있/VV_곳/NNG_서울/NNP_고흐/NNP_전/NNG_다양/NNG_작품/NNG_있/VV_전국/NNG_투어/NNG_부산/NNP_꼭/MAG_있/VV_좋/VA 전시회/NNG_순서/NNG_보/VV_꼭/MAG_가보세요/NNG
해운대구,부산 시립 미술관,문화,한국어,201210,"작품은 그럭저럭 평상시엔 무료지만 제가 갔던 10월 17일은, 유료였습니다. 1층에 카페가 있는데, 테이블이 커 지도 따위를 보는데 편리했습니다. 뮤지엄 숍도 있지만 가격이 조금 비싸고 그다지 원하는 물건이 없었습니다.",3,작품/NNG_평상시/NNG_무료/NNG_가/VV_유료/NNG 층/NNG_카페/NNG_있/VA_테이블/NNG_지도/NNG_보/VV_편리/NNG 뮤지엄/NNP_숍/NNG_있/VA_가격/NNG_비싸/VA_원/NNG_물건/NNG_없/VA
해운대구,부산 시립 미술관,문화,한국어,201209,"부산비엔날레! 가을만의 즐거움 9월부터 11월까지 매년, 예술제가 열립니다. 한국을 시작으로 아시아, 서양의 작가 작품도 많습니다. 2012년의 테마는, 배움.  일본의 작가가 지진 이후의 일본을 다룬 작품을 제출하여, 생각해보게 되었습니다. 입장료는 7,000원.",5,부산/NNP_비엔날레/NNG_가을/NNG_즐거움/NNG_예술제/NNG 한국/NNP_시작/NNG_아시아/NNP_서양/NNG_작가/NNG_작품/NNG_많/VA 테마/NNG_일본/NNP_작가/NNG_지진/NNG_이후/NNG_일본/NNP_작품/NNG_제출/NNG_생각/NNG_되/VV 입장료/NNG
해운대구,부산 시립 미술관,문화,한국어,201206,"비오는 날에 갈 예정은 없었지만, 온종일 비가 오는 날이 있어, 가게 되었습니다. 건물 안은 꽤 넓었고, 지하에는 아이가 체험하면서 미술을 아는? 느낌의 코너도 있어서, 제가 갔을 때엔, 유치원생이 와있었습니다. 입장료는 무료였지만, 일본어 팸플릿은 없었기에, 우선 영어와 한국어 팸플릿을 들고 견학했습니다. 특별전에서 일본인 조각가의 작품이 있었기에, 조금 기뻤지만, 그쪽 방면엔 아는 게 없었기에... 1~2시간이었지만, 비 오는 날엔 딱 좋은 미술관이었습니다.",4,비오/NNG_날/NNG_가/VV_예정/NNG_없/VA_온종일/NNG_비/NNG_오/VV_날/NNG_있/VA_가/VV_되/VV 건물/NNG_안/NNG_넓/VA_지하/NNG_아이/NNG_체험/NNG_미술/NNG_아/VV_느낌/NNG_코너/NNG_있/VA_가/VV_때/NNG_유치원생/NNG_오/VV_있/VV 입장료/NNG_무료/NNG_일본어/NNG_팸플릿/NNG_없/VA_영어/NNG_한국어/NNG_팸플릿/NNG_들/VV_견학/NNG 특별/NNG_전/NNG_일본인/NNG_조각가/NNG_작품/NNG_있/VV_방면/NNG_아/VV_없/VA 비/NNG_오/VV_날/NNG_좋/VA_미술관/NNG
해운대구,부산 시립 미술관,문화,한국어,201108,"매우 편했던 공간 처음에 정기휴일을 피해서 갔지만, 전시물 교체 때문에 휴관이었습니다. 귀국일 전날에 전시가 열려, 아슬아슬하게 견학할 수 있었습니다. 미리 열려있는지 확인하는 게 좋을 것 같습니다. 지하철 시립미술관역에서 도보로 1분. 2층, 3층이 전시공간입니다. 전체적으로 편한 공간이었기에, 느긋이 볼 수 있습니다. 단 안타까운 점이 전시물 설명(작자명, 타이틀 등)이 모두 한글로 적혀있기에, 자기 나름 상상하여 감상해야 했습니다. 일부 영어표기의 전시실도 있었지만. 1층에는 기념품 매점, 카페도 있습니다. 각 층에는 커다란 창문이 있어, 매우 밝고 넓었습니다. 엘리베이터도 있고 배리어 프리로 되어 있습니다.",4,편하/VA_공간/NNG_처음/NNG_정기/NNG_휴일/NNG_피해/VV_가/VV_전시물/NNG_교체/NNG_휴관/NNG 귀국/NNG_일/NNG_전날/NNG_전시/NNG_하/VV_견학/NNG_있/VV 있/VV_확인/NNG_좋/VA_같/VA 지하철/NNG_시립미술관역/NNP_도보/NNG_층/NNG_층/NNG_시공간/NNG 전체/NNG_편하/VA_공간/NNG_보/VV_있/VV 점/NNG_전시물/NNG_설명/NNG_작자/NNG_타이틀/NNG_한글/NNG_있/VV_상상/NNG_감상/NNG 일부/NNG_영어/NNG_표기/NNG_전시실/NNG_있/VA_층/NNG_기념품/NNG_매점/NNG_카페/NNP_있/VA 층/NNG_창문/NNG_있/VA_밝/VA_넓/VA 엘리베이터/NNG_있/VA_배리/VV_프리/NNG_되/VV_있/VV
해운대구,부산 시립 미술관,문화,한국어,201009,"부산비엔날레·부산시립미술관 부산비엔날레 개최장소인 미술관입니다. 인근에 있는 해운대라는 지역은 갤러리도 많고, 풍광명미한 고급주택지를 끼고 있습니다. 이곳 스태프는 매우 친절하여, 이것저것 조언해주었습니다. 현대미술 전시중심으로, 부산에 가신다면 꼭 추천합니다.",5,부산/NNP_비엔날레/NNG_부산/NNP_시립/NNG_미술관/NNG_부산/NNP_비엔날레/NNG_개최/NNG_장소/NNG_미술관/NNG 인근/NNG_있/VV_해운대/NNG_지역/NNG_갤러리/NNG_많/VA_풍광명미/NNG_고급/NNG_주택지/NNG_끼/VV_있/VV 스태프/NNG_친절/NNG_이것저것/NNG_조언/NNG 현대/NNG_미술/NNG_전시/NNG_중심/NNG_부산/NNP_가/VV_꼭/MAG_추천/NNG
부산진구,부산 시민공원,경관,한국어,201912,거울연못빛축제 공원 주입구쪽에 호수에 야간 빛축제중이에요. 생각보다는 규모가 작아서 의외긴했어요. 방문자센터에서 잠시 추위녹이시는것도 추천합니다. 트레이더스뒤쪽에 음식점들이 꽤 있어요.,5,거울/NNG_연못/NNG_빛/NNG_축제/NNG_공원/NNG_주입구/NNG_호수/NNG_야간/NNG_빛/NNG_축제/NNG 생각/NNG_규모/NNG_작/VA_의외/NNG 방문자/NNG_센터/NNG_추위/NNG_녹이/VV_추천/NNG 트/NNG_레이더스/NNP_뒤쪽/NNG_음식점/NNG_있/VA
부산진구,부산 시민공원,경관,한국어,201911,"부산의 도심공원으로 시민의 휴식처 2014년 5월 1일에 개장한 곳으로 이전에는 <하야리아>라고 불린 미군부대였습니다. 부산의 전통적인 번화가인 서면 인근에 있는 도심공원으로 제대로 된 공원이 부족했던 부산시민들에게 정말 소중한 휴식처가 되고 있습니다. 이전의 미군부대 시설들을 적절하게 활용하여 역사의 장으로 활용하고, 넓은 잔디밭을 조성하고 갖가지 조경수를 배치하여 산책길과 연못을 만들어서 부산시민들에게 힐링 공간을 제공합니다. 공원 내에는 휴지통이 없으니 자신들의 쓰레기는 본인이 되가져 가야 합니다. 그리고 5월 달에는 <어린이대공원>과 인접한 이 지역 도로가 교통체증이 심하므로 대중교통인 지하철 이용을 추천합니다. 인근에 지하철 <부전역>이 있습니다.",5,부산/NNP_도심/NNG_공원/NNG_시민/NNG_휴식처/NNG_개장/NNG_곳/NNG_이전/NNG_하야리아/NNP_미군/NNG_부대/NNG 부산/NNP_전통/NNG_번화가/NNG_서면/NNG_인근/NNG_있/VV_도심/NNG_공원/NNG_공원/NNG_부족/NNG_부산/NNP_시민/NNG_소중/XR_휴식처/NNG_되/VV_있/VV 이전/NNG_미군/NNG_부대/NNG_시설/NNG_적절/XR_활용/NNG_역사/NNG_장/NNG_활용/NNG_넓/VA_잔디밭/NNG_조성/NNG_가지/NNP_조경수/NNP_배치/NNG_산책/NNG_길/NNG_연못/NNG_만들/VV_부산/NNP_시민/NNG_힐링/NNG_공간/NNG_제공/NNG 공원/NNG_휴지통/NNG_없/VA_자신/NNG_쓰레기/NNG_본인/NNG 달/NNG_어린이/NNG_공원/NNG_인접/NNG_지역/NNG_도로/NNG_교통/NNG_체증/NNG_심하/VA_대중교통/NNG_지하철/NNG_이용/NNG_추천/NNG 인근/NNG_지하철/NNG_부전역/NNP_있/VA
부산진구,부산 시민공원,경관,한국어,201903,부산 시민공원 시민공원은 도심 속 주변 시민들에게 여유의 시간을 주는 공원이다. 산책할 수 있게 길이 잘 만들어져 있고 거의 평지라 가볍게 둘러보기 좋다.,3,부산/NNP_시민/NNG_공원/NNG_시민/NNG_공원/NNG_도심/NNG_속/NNG_주변/NNG_시민/NNG_여유/NNG_시간/NNG_주/VV_공원/NNG 산책/NNG_있/VV_길/NNG_잘/MAG_만들/VV_있/VV_평지/NNG_가볍/VA_둘러보/VV_좋/VA
부산진구,부산 시민공원,경관,한국어,201904,"매우 넓어 산책하기 좋은 공원 예전에 비해 리모델링도 했고 더 넓어지고 시설도 좋아져서 맘에 들어요. 산책하거나 밤에 운동, 조깅하기에 딱이예요. 부산 시내 중심에 있어서 접근성도 좋아요. 관광지 중에 하나로도 추천합니다.",4,넓/VA_산책/NNG_좋/VA_공원/NNG_예전/NNG_리모/NNP_링/NNG_넓/VA_시설/NNG_좋/VA_맘/NNG_들/VV 산책/NNG_밤/NNG_운동/NNG_조깅/NNG 부산/NNP_시내/NNG_중심/NNG_있/VV_접근성/NNG_좋/VA 관광지/NNG_추천/NNG
부산진구,부산 시민공원,경관,한국어,201811,시민공원 미군부대 부지를 시민들이 즐기는 공원으로 만든곳이에요. 정말 넓고 가을에 산책하기 좋은곳입니다. 부산 대표적인 공원. 푸드코트가 몇군데 더 생겼네요. 부산진구청과 대형마트가 근처에 있어요. 주변볼거리로는 부산 국립국악원도 있고요.,5,시민/NNG_공원/NNG_미군/NNG_부대/NNG_부지/NNG_시민/NNG_즐기/VV_공원/NNG_곳/NNG 넓/VA_가을/NNG_산책/NNG_좋/VA 부산/NNP_대표/NNG_공원/NNG_푸드/NNG_코트/NNG 부산진구/NNP_청과/NNG_대형/NNG_마트/NNG_근처/NNG_있/VV 주변/NNG_볼거리/NNG_부산/NNP_국립/NNG_국악/NNG_원/NNG_있/VA
부산진구,부산 시민공원,경관,한국어,201809,"야간에도 이토록 아름다운 공원이라니. 돈을 많이 들인 것 같다. 볼거리가 역사, 레저, 트렌드에 맞는 정크아트까지 가득하다. 무료로 입장하고 기분좋게 걸을 수 잇는 길이 다채롭다. 앉아서 쉴 곳도 많고 근처에 잇는 이마트 트레이더스에서 먹거리를 사와 피크닉하기도 좋다. 은은한 조명이 자연과 잘 어우러져서 마음이 편해지는 장소이다.",4,야간/NNG_공원/NNG 돈/NNG_같/VA 볼거리/NNG_역사/NNG_레저/NNG_트렌드/NNG_맞/VV_정크/NNG_아트/NNG_가득/MAG_하/VV 무료/NNG_입장/NNG_기분/NNG_좋/VA_걸/VV_잇/VV_길/NNG_다채/XR 앉/VV_곳/NNG_많/VA_근처/NNG_잇/VV_이마트/NNP_트/NNG_레이더스/NNP_먹거리/NNG_사/NNG_피크닉/NNP_하/VV_좋/VA 은은/XR_조명/NNG_자연/NNG_잘/MAG_마음/NNG_편하/VA_장소/NNG
